
:==== MTMNet: Multi-task Learning with Minimal Data for Source-free Cross-domain Few-shot Semantic Segmentation =====
|            benchmark: deepglobe               
|             datapath: F:\\****\\CDFSSDataSet\\Target domains
|                nshot: 1                       
|             adapt_to: first-episode           
|       postprocessing: dynamic                 
|              logpath: ./logs                  
|            verbosity: 0                       
|             backbone: resnet50                
|              nworker: 0                       
|                  bsz: 1                       
|                 fold: 0   
:================================================
                    
[Epoch: 00] [Batch: 10251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.62  |  FB-IoU: 46.10
[Epoch: 00] [Batch: 10301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.63  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.63  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.63  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 42.61  |  FB-IoU: 46.10
[Epoch: 00] [Batch: 10501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.64  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.66  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 10601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.65  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.66  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.66  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 10751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.64  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 10801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.63  |  FB-IoU: 46.10
[Epoch: 00] [Batch: 10851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.63  |  FB-IoU: 46.10
[Epoch: 00] [Batch: 10901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.62  |  FB-IoU: 46.10
[Epoch: 00] [Batch: 10951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.65  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 11001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.65  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 11051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.66  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 11101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.67  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 11151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.69  |  FB-IoU: 46.14
[Epoch: 00] [Batch: 11201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.67  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 11251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.68  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 11301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.68  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 11351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.66  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 11401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.64  |  FB-IoU: 46.09
[Epoch: 00] [Batch: 11451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.66  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 11501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.67  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 11551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.70  |  FB-IoU: 46.14
[Epoch: 00] [Batch: 11601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.72  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 11651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.72  |  FB-IoU: 46.14
[Epoch: 00] [Batch: 11701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.69  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 11751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.69  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 11801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 41.71  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 11851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.72  |  FB-IoU: 46.14
[Epoch: 00] [Batch: 11901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.71  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 11951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.72  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 12001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.72  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 12051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.70  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 12101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.69  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 12151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.69  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 12201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.69  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 12251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.69  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 12301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.70  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 12351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.71  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 12401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.72  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 12451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.71  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 12501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.81  |  FB-IoU: 46.13
